ERR1202025	0	176	0.0	0	10192	0.0
ERR1202026	0	187	0.0	0	10208	0.0
ERR1202031	1	168	0.00595	4	10227	0.00039
ERR1202032	1	168	0.00595	3	10229	0.00029
ERR1202034	0	208	0.0	0	10156	0.0
ERR1202038	0	208	0.0	0	10156	0.0
ERR1202043	0	187	0.0	0	10192	0.0
ERR1202045	0	163	0.0	0	10229	0.0
ERR1419289	2	288	0.00694	36	10124	0.00356
ERR1419290	7	505	0.01386	97	10141	0.00957
ERR1419291	0	247	0.0	0	10137	0.0
ERR1419292	3	461	0.00651	74	10112	0.00732
ERR1419297	2	501	0.00399	24	10173	0.00236
ERR1419301	6	384	0.01562	130	10098	0.01287
ERR1419302	7	430	0.01628	222	10113	0.02195
ERR1512316	1	202	0.00495	4	10123	0.0004
ERR1512337	8	342	0.02339	46	10102	0.00455
ERR1512346	2	231	0.00866	11	10106	0.00109
ERR1512349	0	163	0.0	0	10063	0.0
ERR1512353	9	337	0.02671	75	10038	0.00747
ERR1512354	3	291	0.01031	35	10077	0.00347
ERR1520149	0	248	0.0	0	9515	0.0
ERR1520196	5	230	0.02174	92	9715	0.00947
ERR1520219	1	184	0.00543	15	9927	0.00151
ERR1520223	2	197	0.01015	46	9985	0.00461
ERR1530739	0	101	0.0	0	10214	0.0
ERR1530740	0	119	0.0	0	10216	0.0
ERR1530759	1	156	0.00641	9	10217	0.00088
ERR1530774	0	113	0.0	0	10235	0.0
ERR1530784	1	128	0.00781	4	10229	0.00039
ERR1535947	0	200	0.0	0	10157	0.0
ERR1535950	2	207	0.00966	15	10130	0.00148
ERR1535970	9	281	0.03203	84	10169	0.00826
ERR1535974	8	267	0.02996	92	10164	0.00905
ERR1538555	3	240	0.0125	47	10137	0.00464
ERR1538556	7	514	0.01362	50	10125	0.00494
ERR1538559	28	542	0.05166	431	10188	0.0423
ERR1538576	12	702	0.01709	128	10095	0.01268
ERR1538579	12	624	0.01923	89	10125	0.00879
ERR1538581	4	261	0.01533	52	10148	0.00512
ERR1538582	5	530	0.00943	78	10115	0.00771
ERR1538585	4	575	0.00696	40	10128	0.00395
ERR1538586	5	259	0.01931	79	10143	0.00779
ERR1538588	5	499	0.01002	56	10126	0.00553
ERR1538592	9	559	0.0161	81	10139	0.00799
ERR1538655	2	199	0.01005	6	10156	0.00059
ERR1538676	5	480	0.01042	41	10109	0.00406
ERR1538678	24	679	0.03535	314	10055	0.03123
ERR1538681	29	836	0.03469	271	10114	0.02679
ERR1538684	31	704	0.04403	371	10017	0.03704
ERR1538689	45	595	0.07563	609	10099	0.0603
ERR1538755	31	678	0.04572	359	10099	0.03555
ERR1538766	32	650	0.04923	395	10014	0.03944
ERR1538801	6	610	0.00984	43	10163	0.00423
ERR1538826	1	387	0.00258	5	10177	0.00049
ERR1538831	2	353	0.00567	11	10165	0.00108
ERR1538842	18	740	0.02432	212	10078	0.02104
ERR1538886	24	662	0.03625	271	10081	0.02688
ERR1543757	39	559	0.06977	501	10052	0.04984
ERR1543765	42	559	0.07513	767	10069	0.07617
ERR1543798	1	186	0.00538	11	10143	0.00108
ERR1543799	0	220	0.0	0	10154	0.0
ERR1543827	0	179	0.0	0	10224	0.0
ERR1543831	1	182	0.00549	9	10199	0.00088
ERR1543844	1	188	0.00532	22	10189	0.00216
ERR1543845	3	257	0.01167	118	10205	0.01156
ERR1543849	2	273	0.00733	43	10154	0.00423
ERR1543864	0	191	0.0	0	10161	0.0
ERR1543865	1	203	0.00493	25	10217	0.00245
ERR1543866	0	127	0.0	0	10197	0.0
ERR1543875	1	167	0.00599	15	10159	0.00148
ERR1543885	0	181	0.0	0	10188	0.0
ERR1543886	0	190	0.0	0	10204	0.0
ERR1543888	0	132	0.0	0	10205	0.0
ERR1543892	1	255	0.00392	8	10141	0.00079
ERR1543893	8	225	0.03556	111	10159	0.01093
ERR1543894	1	174	0.00575	15	10206	0.00147
ERR1543895	1	200	0.005	50	10211	0.0049
ERR1543898	0	131	0.0	0	10220	0.0
ERR1543906	3	267	0.01124	39	10147	0.00384
ERR1543928	1	223	0.00448	25	10183	0.00246
ERR1543934	0	153	0.0	0	10197	0.0
ERR1543935	0	160	0.0	0	10214	0.0
ERR1543936	0	192	0.0	0	10218	0.0
ERR1544013	0	87	0.0	0	10215	0.0
ERR1544015	0	99	0.0	0	10241	0.0
ERR1544016	0	85	0.0	0	10231	0.0
ERR1544027	0	69	0.0	0	10233	0.0
ERR1544106	0	110	0.0	0	10218	0.0
ERR1544119	0	91	0.0	0	10225	0.0
ERR1544127	0	119	0.0	0	10224	0.0
ERR1544130	0	121	0.0	0	10212	0.0
ERR1544160	0	127	0.0	0	10203	0.0
ERR1544169	0	99	0.0	0	10236	0.0
ERR1544194	0	141	0.0	0	10205	0.0
ERR1544224	0	115	0.0	0	10229	0.0
ERR1544276	0	132	0.0	0	10207	0.0
ERR1544292	13	412	0.03155	265	10164	0.02607
ERR1544295	13	412	0.03155	279	10173	0.02743
ERR1544297	13	373	0.03485	182	10170	0.0179
ERR1544309	6	328	0.01829	152	10159	0.01496
ERR1544314	3	253	0.01186	38	10197	0.00373
ERR1544316	10	292	0.03425	130	10197	0.01275
ERR1544322	7	443	0.0158	122	10164	0.012
ERR1544323	8	413	0.01937	179	10182	0.01758
ERR1544326	10	298	0.03356	100	10194	0.00981
ERR1544337	4	322	0.01242	158	10188	0.01551
ERR1544340	19	365	0.05205	272	10174	0.02673
ERR1544344	4	215	0.0186	63	10229	0.00616
ERR1544347	5	259	0.01931	82	10204	0.00804
ERR1544352	7	279	0.02509	246	10179	0.02417
ERR1544365	3	283	0.0106	29	10176	0.00285
ERR1544369	12	363	0.03306	219	10151	0.02157
ERR1544372	10	221	0.04525	138	10210	0.01352
ERR1544374	12	325	0.03692	199	10186	0.01954
ERR1544377	9	316	0.02848	117	10170	0.0115
ERR1544393	7	373	0.01877	169	10199	0.01657
ERR1544413	4	301	0.01329	88	10205	0.00862
ERR1544421	7	239	0.02929	104	10214	0.01018
ERR1544669	3	377	0.00796	57	10115	0.00564
ERR1544673	4	425	0.00941	48	10134	0.00474
ERR1545578	7	416	0.01683	170	10094	0.01684
ERR1545580	11	403	0.0273	170	10147	0.01675
ERR1545581	9	415	0.02169	166	10110	0.01642
ERR1545582	8	338	0.02367	133	10165	0.01308
ERR1545583	7	403	0.01737	137	10139	0.01351
ERR1545584	5	368	0.01359	89	10163	0.00876
ERR1545585	8	405	0.01975	94	10148	0.00926
ERR1545586	5	408	0.01225	107	10159	0.01053
ERR1545587	5	388	0.01289	102	10174	0.01003
ERR1545590	6	392	0.01531	145	10123	0.01432
ERR1545591	9	387	0.02326	154	10120	0.01522
ERR1545592	5	307	0.01629	92	10158	0.00906
ERR1545593	6	362	0.01657	89	10150	0.00877
ERR1545594	8	379	0.02111	176	10122	0.01739
ERR1545595	8	412	0.01942	137	10075	0.0136
ERR1545596	8	375	0.02133	113	10141	0.01114
ERR1545597	10	364	0.02747	142	10157	0.01398
ERR1545598	12	384	0.03125	136	10101	0.01346
ERR1545599	4	414	0.00966	53	10146	0.00522
ERR1545608	8	419	0.01909	136	10131	0.01342
ERR1545609	5	399	0.01253	115	10145	0.01134
ERR1545612	9	365	0.02466	150	10142	0.01479
ERR1545613	9	360	0.025	146	10154	0.01438
ERR1545614	4	428	0.00935	136	10153	0.0134
ERR1545615	8	424	0.01887	146	10158	0.01437
ERR1545616	9	455	0.01978	146	10110	0.01444
ERR1545618	7	426	0.01643	144	10136	0.01421
ERR1545619	3	401	0.00748	76	10130	0.0075
ERR1545622	12	450	0.02667	213	10113	0.02106
ERR1545626	5	448	0.01116	374	10143	0.03687
ERR1545629	10	420	0.02381	237	10132	0.02339
ERR1545634	7	595	0.01176	76	10203	0.00745
ERR1545636	3	444	0.00676	83	10111	0.00821
ERR1545638	5	428	0.01168	115	10155	0.01132
ERR1545643	8	419	0.01909	123	10147	0.01212
ERR1545644	12	460	0.02609	159	10141	0.01568
ERR1545651	5	357	0.01401	74	10136	0.0073
ERR1545652	10	355	0.02817	88	10131	0.00869
ERR1545653	3	386	0.00777	102	10094	0.01011
ERR1545655	6	418	0.01435	162	10132	0.01599
ERR1545656	8	412	0.01942	159	10092	0.01576
ERR1545658	10	479	0.02088	183	10100	0.01812
ERR1545659	11	456	0.02412	185	10161	0.01821
ERR1545660	3	424	0.00708	100	10116	0.00989
ERR1545661	7	408	0.01716	142	10132	0.01402
ERR1545662	4	408	0.0098	121	10142	0.01193
ERR1545663	9	401	0.02244	132	10166	0.01298
ERR1545664	7	391	0.0179	183	10132	0.01806
ERR1545665	6	402	0.01493	143	10047	0.01423
ERR1545666	3	398	0.00754	84	10159	0.00827
ERR1545667	9	391	0.02302	152	10122	0.01502
ERR1545668	6	411	0.0146	121	10117	0.01196
ERR1545670	8	405	0.01975	148	10148	0.01458
ERR1545672	21	653	0.03216	165	10217	0.01615
ERR1545673	4	411	0.00973	152	10115	0.01503
ERR1545674	1	426	0.00235	31	10124	0.00306
ERR1545675	7	428	0.01636	132	10080	0.0131
ERR1545676	11	417	0.02638	172	10080	0.01706
ERR1546940	5	298	0.01678	102	10191	0.01001
ERR1546941	7	322	0.02174	223	10150	0.02197
ERR1546942	8	340	0.02353	245	10171	0.02409
ERR1546945	10	310	0.03226	154	10172	0.01514
ERR1546950	9	359	0.02507	165	10161	0.01624
ERR1546953	7	322	0.02174	158	10165	0.01554
ERR1546965	3	266	0.01128	348	10181	0.03418
ERR1546966	6	270	0.02222	430	10165	0.0423
ERR1546970	4	277	0.01444	409	10180	0.04018
ERR1546994	1	224	0.00446	2	10191	0.0002
ERR1546999	0	240	0.0	0	10184	0.0
ERR1547000	1	246	0.00407	20	10174	0.00197
ERR1547001	0	240	0.0	0	10177	0.0
ERR1547002	0	240	0.0	0	10170	0.0
ERR1547131	8	335	0.02388	179	10186	0.01757
ERR1547132	11	343	0.03207	229	10164	0.02253
ERR1547136	10	349	0.02865	290	10180	0.02849
ERR1547138	9	369	0.02439	261	10127	0.02577
ERR1547145	12	342	0.03509	273	10182	0.02681
ERR1547173	7	252	0.02778	226	10201	0.02215
ERR1547175	7	240	0.02917	244	10226	0.02386
ERR1547182	7	256	0.02734	229	10218	0.02241
ERR1557980	5	461	0.01085	107	10112	0.01058
ERR1557985	13	476	0.02731	286	10157	0.02816
ERR1557988	16	498	0.03213	691	10199	0.06775
ERR1557996	8	463	0.01728	228	10235	0.02228
ERR1558020	10	362	0.02762	271	10160	0.02667
ERR1558032	14	320	0.04375	353	10198	0.03461
ERR1558034	7	311	0.02251	106	10184	0.01041
ERR1558037	17	444	0.03829	221	10197	0.02167
ERR1558054	42	494	0.08502	1063	10195	0.10427
ERR1558058	27	508	0.05315	295	10168	0.02901
ERR1558061	34	461	0.07375	591	10177	0.05807
ERR1558077	34	593	0.05734	316	10154	0.03112
ERR1558084	55	535	0.1028	881	10138	0.0869
ERR1558764	4	265	0.01509	87	10219	0.00851
ERR1558771	12	336	0.03571	286	10182	0.02809
ERR1559040	30	567	0.05291	893	10048	0.08887
ERR1559043	40	583	0.06861	838	10074	0.08318
ERR1559046	33	540	0.06111	983	10034	0.09797
ERR1559052	35	578	0.06055	899	10068	0.08929
ERR1559058	31	555	0.05586	1002	10069	0.09951
ERR1559059	34	538	0.0632	926	10057	0.09208
ERR1559061	47	568	0.08275	990	9915	0.09985
ERR1559067	41	530	0.07736	1035	10035	0.10314
ERR1559071	32	538	0.05948	869	10054	0.08643
ERR1559074	39	546	0.07143	901	10046	0.08969
ERR1559075	32	511	0.06262	915	10062	0.09094
ERR1559076	27	490	0.0551	852	10097	0.08438
ERR1559080	44	575	0.07652	962	10047	0.09575
ERR1559081	36	531	0.0678	839	9976	0.0841
ERR1559082	34	522	0.06513	801	9964	0.08039
ERR1559084	40	583	0.06861	865	9979	0.08668
ERR1559090	43	564	0.07624	883	9981	0.08847
ERR1559092	50	523	0.0956	1034	10008	0.10332
ERR1559093	56	542	0.10332	1083	10065	0.1076
ERR1559095	57	606	0.09406	951	9997	0.09513
ERR1559101	40	524	0.07634	888	10016	0.08866
ERR1559104	38	505	0.07525	801	10059	0.07963
ERR1559116	36	483	0.07453	847	10012	0.0846
ERR1559219	42	625	0.0672	822	10019	0.08204
ERR1559234	34	524	0.06489	679	10070	0.06743
ERR1559247	44	546	0.08059	946	10045	0.09418
ERR1559249	55	537	0.10242	1224	10111	0.12106
ERR1559261	43	555	0.07748	957	10068	0.09505
ERR1559276	37	538	0.06877	916	10013	0.09148
ERR1559278	56	576	0.09722	1021	10085	0.10124
ERR1559309	52	536	0.09701	1146	10047	0.11406
ERR1559310	41	565	0.07257	823	10030	0.08205
ERR1559316	34	565	0.06018	838	10082	0.08312
ERR1559317	50	565	0.0885	986	10103	0.09759
ERR1559319	50	584	0.08562	954	10075	0.09469
ERR1559337	21	454	0.04626	546	10097	0.05408
ERR1559342	18	430	0.04186	384	10085	0.03808
ERR1559344	48	522	0.09195	1019	10027	0.10163
ERR1559352	32	557	0.05745	609	10075	0.06045
ERR1559363	32	511	0.06262	776	10032	0.07735
ERR1559367	39	525	0.07429	823	10086	0.0816
ERR1559372	41	567	0.07231	831	10020	0.08293
ERR1559376	40	510	0.07843	834	10055	0.08294
ERR1559384	39	553	0.07052	770	10019	0.07685
ERR1559389	48	577	0.08319	990	10023	0.09877
ERR1559403	41	573	0.07155	803	9987	0.0804
ERR1559418	46	497	0.09256	780	10056	0.07757
ERR1559421	38	556	0.06835	719	10055	0.07151
ERR1559422	39	524	0.07443	733	10072	0.07278
ERR1559424	47	522	0.09004	834	10019	0.08324
ERR1559431	37	484	0.07645	751	10077	0.07453
ERR1559433	39	533	0.07317	745	10021	0.07434
ERR1559452	36	539	0.06679	768	10004	0.07677
ERR1559457	41	539	0.07607	998	10075	0.09906
ERR1559458	44	545	0.08073	854	10053	0.08495
ERR1559461	32	531	0.06026	628	10079	0.06231
ERR1559476	46	552	0.08333	1014	10084	0.10056
ERR1559477	39	511	0.07632	744	10054	0.074
ERR1559478	48	578	0.08304	949	10042	0.0945
ERR1559488	42	537	0.07821	835	10017	0.08336
ERR1559495	55	546	0.10073	1008	10020	0.1006
ERR1559522	33	497	0.0664	756	10056	0.07518
ERR1559554	53	546	0.09707	1035	10027	0.10322
ERR1559560	33	534	0.0618	647	10046	0.0644
ERR1559567	43	566	0.07597	979	10000	0.0979
ERR1559579	43	575	0.07478	968	9980	0.09699
ERR1559580	39	589	0.06621	874	9985	0.08753
ERR1559583	40	568	0.07042	1125	10053	0.11191
ERR1559589	35	524	0.06679	963	10000	0.0963
ERR1559590	54	542	0.09963	1012	9988	0.10132
ERR1559594	50	546	0.09158	1043	10006	0.10424
ERR1559598	45	547	0.08227	871	10058	0.0866
ERR1559606	50	594	0.08418	916	10065	0.09101
ERR1559612	47	559	0.08408	1034	10063	0.10275
ERR1559618	47	608	0.0773	912	10099	0.09031
ERR1559621	46	561	0.082	935	10050	0.09303
ERR1559638	38	520	0.07308	882	10043	0.08782
ERR1559644	57	568	0.10035	1198	10013	0.11964
ERR1559649	28	512	0.05469	730	10099	0.07228
ERR1559674	37	433	0.08545	647	9986	0.06479
ERR1559686	47	557	0.08438	910	10050	0.09055
ERR1559700	47	519	0.09056	941	9996	0.09414
ERR1559723	41	519	0.079	872	10108	0.08627
ERR1559733	53	493	0.10751	1056	9947	0.10616
ERR1581950	21	258	0.0814	1232	9942	0.12392
ERR1581952	26	290	0.08966	1114	9995	0.11146
ERR1581955	28	300	0.09333	1324	9972	0.13277
ERR1581960	23	249	0.09237	1327	9987	0.13287
ERR1581961	17	269	0.0632	1280	9964	0.12846
ERR1581962	21	271	0.07749	1132	9859	0.11482
ERR1581965	23	261	0.08812	1114	10012	0.11127
ERR1581968	18	263	0.06844	1002	10038	0.09982
ERR1581973	17	274	0.06204	837	10042	0.08335
ERR1581977	17	262	0.06489	1263	10030	0.12592
ERR1581978	15	258	0.05814	974	10000	0.0974
ERR1581979	18	275	0.06545	1139	10002	0.11388
ERR1581981	19	273	0.0696	1059	10039	0.10549
ERR1581986	22	265	0.08302	738	10068	0.0733
ERR1581998	16	271	0.05904	751	10041	0.07479
ERR1582004	17	246	0.06911	923	10039	0.09194
ERR1582010	16	251	0.06375	1162	9989	0.11633
ERR1582023	0	140	0.0	0	10084	0.0
ERR1582032	0	148	0.0	0	10150	0.0
ERR1582083	0	110	0.0	0	10095	0.0
ERR1582088	0	121	0.0	0	10186	0.0
ERR1582089	0	124	0.0	0	10170	0.0
ERR1582090	0	132	0.0	0	10186	0.0
ERR1582095	0	162	0.0	0	10162	0.0
ERR1582110	0	124	0.0	0	10180	0.0
ERR1582111	0	115	0.0	0	10164	0.0
ERR1582120	0	141	0.0	0	10185	0.0
ERR1582133	0	142	0.0	0	10097	0.0
ERR1582144	0	143	0.0	0	10030	0.0
ERR1582145	0	165	0.0	0	10056	0.0
ERR1582146	0	111	0.0	0	10192	0.0
ERR1582155	0	154	0.0	0	10109	0.0
ERR1582176	1	113	0.00885	3	10063	0.0003
ERR1582226	0	172	0.0	0	10118	0.0
ERR1582252	0	151	0.0	0	9977	0.0
ERR1582282	0	155	0.0	0	10018	0.0
ERR1582287	0	157	0.0	0	9990	0.0
ERR1582302	1	155	0.00645	15	10086	0.00149
ERR1582308	1	189	0.00529	14	10124	0.00138
ERR1582327	2	169	0.01183	13	10145	0.00128
ERR1582393	1	213	0.00469	9	10159	0.00089
ERR1582416	2	202	0.0099	29	10174	0.00285
ERR1582418	4	208	0.01923	67	10180	0.00658
ERR1582420	4	256	0.01562	31	10157	0.00305
ERR1582422	0	266	0.0	0	10057	0.0
ERR1582431	0	248	0.0	0	10191	0.0
ERR1582436	2	245	0.00816	18	10140	0.00178
ERR1582441	1	253	0.00395	4	10171	0.00039
ERR1582451	0	207	0.0	0	10058	0.0
ERR1582457	1	231	0.00433	5	10107	0.00049
ERR1582459	0	223	0.0	0	10192	0.0
ERR1582462	2	307	0.00651	24	10138	0.00237
ERR1582465	1	196	0.0051	6	10157	0.00059
ERR1582469	5	238	0.02101	83	10037	0.00827
ERR1582470	1	270	0.0037	5	10139	0.00049
ERR1582481	0	267	0.0	0	10103	0.0
ERR1582482	0	276	0.0	0	10152	0.0
ERR1582491	0	243	0.0	0	10157	0.0
ERR1582494	2	218	0.00917	20	10167	0.00197
ERR1582496	1	237	0.00422	32	10175	0.00314
ERR1582535	4	278	0.01439	22	10142	0.00217
ERR1582604	1	127	0.00787	8	10039	0.0008
ERR1582618	0	168	0.0	0	10132	0.0
ERR1582619	0	181	0.0	0	9996	0.0
ERR1582620	2	184	0.01087	12	9986	0.0012
ERR1582627	0	141	0.0	0	10102	0.0
ERR1582631	3	191	0.01571	84	10101	0.00832
ERR1582644	0	117	0.0	0	10071	0.0
ERR1582662	0	162	0.0	0	10016	0.0
ERR1582681	0	167	0.0	0	10058	0.0
ERR1582705	7	182	0.03846	206	10079	0.02044
ERR1582723	0	115	0.0	0	10140	0.0
ERR1582725	2	167	0.01198	23	10146	0.00227
ERR1582734	0	124	0.0	0	10154	0.0
ERR1582747	1	181	0.00552	24	10153	0.00236
ERR1582752	1	148	0.00676	18	10149	0.00177
ERR1582795	0	112	0.0	0	10092	0.0
ERR1582812	2	164	0.0122	71	10095	0.00703
ERR1582841	1	157	0.00637	12	10134	0.00118
ERR1582873	2	181	0.01105	79	10111	0.00781
ERR1582896	1	272	0.00368	9	10138	0.00089
ERR1582898	0	150	0.0	0	10156	0.0
ERR1582902	0	235	0.0	0	10140	0.0
ERR1582916	1	233	0.00429	4	10099	0.0004
ERR1582923	0	148	0.0	0	10129	0.0
ERR1582935	0	172	0.0	0	10160	0.0
ERR1582938	0	181	0.0	0	10113	0.0
ERR1582957	0	199	0.0	0	10119	0.0
ERR1582966	2	192	0.01042	140	10138	0.01381
ERR1582983	0	152	0.0	0	10103	0.0
ERR1582996	0	203	0.0	0	10081	0.0
ERR1583011	0	198	0.0	0	10060	0.0
ERR1589263	7	455	0.01538	118	9825	0.01201
ERR1589266	9	416	0.02163	196	10146	0.01932
ERR1589267	10	407	0.02457	217	9961	0.02178
ERR1589269	13	426	0.03052	304	9593	0.03169
ERR1589279	25	451	0.05543	505	10164	0.04969
ERR1589294	6	453	0.01325	112	10076	0.01112
ERR1589297	11	489	0.02249	186	10078	0.01846
ERR1589299	12	482	0.0249	227	9697	0.02341
ERR1589308	6	337	0.0178	108	9829	0.01099
ERR1589312	9	302	0.0298	168	10034	0.01674
ERR1589314	6	366	0.01639	181	10011	0.01808
ERR1589316	8	360	0.02222	284	9580	0.02965
ERR1589322	5	364	0.01374	83	9939	0.00835
ERR1589325	5	284	0.01761	80	10154	0.00788
ERR1589335	6	255	0.02353	94	10106	0.0093
ERR1589342	5	197	0.02538	83	9302	0.00892
ERR1589344	6	364	0.01648	117	8891	0.01316
ERR1589746	24	509	0.04715	424	10175	0.04167
ERR1589750	31	526	0.05894	383	10162	0.03769
ERR1589765	18	487	0.03696	243	10161	0.02391
ERR1589780	32	526	0.06084	438	10201	0.04294
ERR1589781	41	580	0.07069	545	10196	0.05345
ERR1589784	30	476	0.06303	969	10182	0.09517
ERR1589797	22	390	0.05641	496	10181	0.04872
ERR1589809	28	488	0.05738	376	10174	0.03696
ERR1589816	10	312	0.03205	115	10195	0.01128
ERR1589823	24	345	0.06957	230	10153	0.02265
ERR1589826	18	394	0.04569	273	10168	0.02685
ERR1589840	6	322	0.01863	63	10195	0.00618
ERR1589851	5	286	0.01748	107	10196	0.01049
ERR1589852	46	509	0.09037	717	10167	0.07052
ERR1589915	1	156	0.00641	4	10193	0.00039
ERR1589920	0	269	0.0	0	10211	0.0
ERR1590022	0	190	0.0	0	10178	0.0
ERR1590023	0	238	0.0	0	10175	0.0
ERR1590026	6	244	0.02459	58	10170	0.0057
ERR1590027	5	245	0.02041	60	10121	0.00593
ERR1590029	2	228	0.00877	35	10105	0.00346
ERR1590030	0	216	0.0	0	10181	0.0
ERR1590031	0	165	0.0	0	10169	0.0
ERR1590032	0	168	0.0	0	10167	0.0
ERR1590039	1	399	0.00251	4	10162	0.00039
ERR1590041	9	450	0.02	86	10144	0.00848
ERR1591091	50	740	0.06757	700	10033	0.06977
ERR1591093	50	721	0.06935	846	10049	0.08419
ERR1591094	46	691	0.06657	822	10031	0.08195
ERR1591095	43	665	0.06466	861	10082	0.0854
ERR1591102	35	638	0.05486	530	9997	0.05302
ERR1591104	38	573	0.06632	513	9780	0.05245
ERR1591107	44	745	0.05906	704	10053	0.07003
ERR1591115	43	664	0.06476	821	10005	0.08206
ERR1591118	41	679	0.06038	736	10079	0.07302
ERR1591121	51	717	0.07113	768	10060	0.07634
ERR1591122	40	688	0.05814	606	10070	0.06018
ERR1591124	43	721	0.05964	730	9988	0.07309
ERR1591148	45	712	0.0632	717	10073	0.07118
ERR1591155	46	787	0.05845	564	10082	0.05594
ERR1591159	40	728	0.05495	684	10041	0.06812
ERR1591161	41	697	0.05882	650	10034	0.06478
ERR1591169	46	723	0.06362	693	9906	0.06996
ERR1591172	48	755	0.06358	719	10052	0.07153
ERR1591177	44	733	0.06003	726	10029	0.07239
ERR1591178	44	737	0.0597	703	10056	0.06991
ERR1591194	51	673	0.07578	836	10028	0.08337
ERR1591200	50	706	0.07082	793	10057	0.07885
ERR1591203	45	719	0.06259	941	10079	0.09336
ERR1591210	38	687	0.05531	766	10035	0.07633
ERR1591211	43	695	0.06187	614	10059	0.06104
ERR1591218	46	771	0.05966	646	10018	0.06448
ERR1591223	31	707	0.04385	556	9995	0.05563
ERR1591225	37	690	0.05362	623	10037	0.06207
ERR1591226	39	723	0.05394	597	10004	0.05968
ERR1591228	45	712	0.0632	601	10046	0.05982
ERR1591231	31	659	0.04704	1095	10057	0.10888
ERR1591239	29	722	0.04017	555	10015	0.05542
ERR1591245	34	713	0.04769	588	10009	0.05875
ERR1591248	32	688	0.04651	699	9988	0.06998
ERR1591260	52	754	0.06897	687	10033	0.06847
ERR1591264	40	695	0.05755	557	9994	0.05573
ERR1591267	43	729	0.05898	671	10052	0.06675
ERR1591289	37	732	0.05055	630	10050	0.06269
ERR1591293	41	759	0.05402	571	9982	0.0572
ERR1591298	43	682	0.06305	527	10089	0.05224
ERR1591301	41	699	0.05866	768	10065	0.0763
