ERR1543827	3	179	0.01676	71	10224	0.00694
ERR1543831	0	182	0.0	0	10199	0.0
ERR1543844	1	188	0.00532	6	10189	0.00059
ERR1543845	8	257	0.03113	138	10205	0.01352
ERR1543849	13	273	0.04762	293	10154	0.02886
ERR1543864	5	191	0.02618	92	10161	0.00905
ERR1543865	11	203	0.05419	219	10217	0.02143
ERR1543866	1	127	0.00787	4	10197	0.00039
ERR1543875	0	167	0.0	0	10159	0.0
ERR1543885	1	181	0.00552	11	10188	0.00108
ERR1543886	2	190	0.01053	32	10204	0.00314
ERR1543888	0	132	0.0	0	10205	0.0
ERR1543892	12	255	0.04706	220	10141	0.02169
ERR1543893	7	225	0.03111	152	10159	0.01496
ERR1543894	4	174	0.02299	87	10206	0.00852
ERR1543895	13	200	0.065	339	10211	0.0332
ERR1543898	0	131	0.0	0	10220	0.0
ERR1543906	11	267	0.0412	223	10147	0.02198
ERR1543928	20	223	0.08969	558	10183	0.0548
ERR1543934	0	153	0.0	0	10197	0.0
ERR1543935	0	160	0.0	0	10214	0.0
ERR1543936	1	192	0.00521	25	10218	0.00245
ERR1544013	0	87	0.0	0	10215	0.0
ERR1544015	0	99	0.0	0	10241	0.0
ERR1544016	0	85	0.0	0	10231	0.0
ERR1544027	0	69	0.0	0	10233	0.0
ERR1544106	0	110	0.0	0	10218	0.0
ERR1544119	0	91	0.0	0	10225	0.0
ERR1544127	0	119	0.0	0	10224	0.0
ERR1544130	0	121	0.0	0	10212	0.0
ERR1544160	1	127	0.00787	4	10203	0.00039
ERR1544169	0	99	0.0	0	10236	0.0
ERR1544194	0	141	0.0	0	10205	0.0
ERR1544224	0	115	0.0	0	10229	0.0
ERR1544276	0	132	0.0	0	10207	0.0
ERR1544292	2	412	0.00485	8	10164	0.00079
ERR1544295	1	412	0.00243	5	10173	0.00049
ERR1544297	0	373	0.0	0	10170	0.0
ERR1544309	1	328	0.00305	3	10159	0.0003
ERR1544314	1	253	0.00395	6	10197	0.00059
ERR1544316	0	292	0.0	0	10197	0.0
ERR1544322	1	443	0.00226	10	10164	0.00098
ERR1544323	2	413	0.00484	8	10182	0.00079
ERR1544326	0	298	0.0	0	10194	0.0
ERR1544337	2	322	0.00621	61	10188	0.00599
ERR1544340	0	365	0.0	0	10174	0.0
ERR1544344	0	215	0.0	0	10229	0.0
ERR1544347	2	259	0.00772	13	10204	0.00127
ERR1544352	1	279	0.00358	5	10179	0.00049
ERR1544365	1	283	0.00353	4	10176	0.00039
ERR1544369	2	363	0.00551	18	10151	0.00177
ERR1544372	2	221	0.00905	12	10210	0.00118
ERR1544374	5	325	0.01538	36	10186	0.00353
ERR1544377	1	316	0.00316	13	10170	0.00128
ERR1544393	0	373	0.0	0	10199	0.0
ERR1544413	1	301	0.00332	5	10205	0.00049
ERR1544421	1	239	0.00418	3	10214	0.00029
ERR1544669	1	377	0.00265	13	10115	0.00129
ERR1544673	3	425	0.00706	26	10134	0.00257
ERR1545578	2	416	0.00481	48	10094	0.00476
ERR1545580	8	403	0.01985	151	10147	0.01488
ERR1545581	4	415	0.00964	96	10110	0.0095
ERR1545582	3	338	0.00888	108	10165	0.01062
ERR1545583	8	403	0.01985	135	10139	0.01331
ERR1545584	6	368	0.0163	95	10163	0.00935
ERR1545585	6	405	0.01481	148	10148	0.01458
ERR1545586	7	408	0.01716	178	10159	0.01752
ERR1545587	7	388	0.01804	181	10174	0.01779
ERR1545590	7	392	0.01786	167	10123	0.0165
ERR1545591	9	387	0.02326	193	10120	0.01907
ERR1545592	8	307	0.02606	135	10158	0.01329
ERR1545593	8	362	0.0221	154	10150	0.01517
ERR1545594	3	379	0.00792	118	10122	0.01166
ERR1545595	6	412	0.01456	117	10075	0.01161
ERR1545596	11	375	0.02933	191	10141	0.01883
ERR1545597	10	364	0.02747	193	10157	0.019
ERR1545598	4	384	0.01042	109	10101	0.01079
ERR1545599	3	414	0.00725	83	10146	0.00818
ERR1545608	11	419	0.02625	152	10131	0.015
ERR1545609	2	399	0.00501	109	10145	0.01074
ERR1545612	8	365	0.02192	161	10142	0.01587
ERR1545613	7	360	0.01944	174	10154	0.01714
ERR1545614	4	428	0.00935	58	10153	0.00571
ERR1545615	8	424	0.01887	111	10158	0.01093
ERR1545616	3	455	0.00659	74	10110	0.00732
ERR1545618	3	426	0.00704	54	10136	0.00533
ERR1545619	3	401	0.00748	91	10130	0.00898
ERR1545622	13	450	0.02889	232	10113	0.02294
ERR1545626	1	448	0.00223	29	10143	0.00286
ERR1545629	3	420	0.00714	53	10132	0.00523
ERR1545634	5	595	0.0084	74	10203	0.00725
ERR1545636	4	444	0.00901	76	10111	0.00752
ERR1545638	4	428	0.00935	92	10155	0.00906
ERR1545643	8	419	0.01909	112	10147	0.01104
ERR1545644	8	460	0.01739	101	10141	0.00996
ERR1545651	9	357	0.02521	133	10136	0.01312
ERR1545652	3	355	0.00845	102	10131	0.01007
ERR1545653	4	386	0.01036	54	10094	0.00535
ERR1545655	3	418	0.00718	62	10132	0.00612
ERR1545656	2	412	0.00485	77	10092	0.00763
ERR1545658	9	479	0.01879	142	10100	0.01406
ERR1545659	5	456	0.01096	162	10161	0.01594
ERR1545660	3	424	0.00708	81	10116	0.00801
ERR1545661	7	408	0.01716	110	10132	0.01086
ERR1545662	4	408	0.0098	91	10142	0.00897
ERR1545663	6	401	0.01496	99	10166	0.00974
ERR1545664	2	391	0.00512	53	10132	0.00523
ERR1545665	10	402	0.02488	148	10047	0.01473
ERR1545666	6	398	0.01508	96	10159	0.00945
ERR1545667	4	391	0.01023	112	10122	0.01107
ERR1545668	11	411	0.02676	136	10117	0.01344
ERR1545670	13	405	0.0321	180	10148	0.01774
ERR1545672	9	653	0.01378	101	10217	0.00989
ERR1545673	5	411	0.01217	112	10115	0.01107
ERR1545674	6	426	0.01408	80	10124	0.0079
ERR1545675	7	428	0.01636	153	10080	0.01518
ERR1545676	5	417	0.01199	141	10080	0.01399
ERR1546940	0	298	0.0	0	10191	0.0
ERR1546941	0	322	0.0	0	10150	0.0
ERR1546942	0	340	0.0	0	10171	0.0
ERR1546945	0	310	0.0	0	10172	0.0
ERR1546950	0	359	0.0	0	10161	0.0
ERR1546953	0	322	0.0	0	10165	0.0
ERR1546965	0	266	0.0	0	10181	0.0
ERR1546966	0	270	0.0	0	10165	0.0
ERR1546970	0	277	0.0	0	10180	0.0
ERR1546994	1	224	0.00446	5	10191	0.00049
ERR1546999	0	240	0.0	0	10184	0.0
ERR1547000	0	246	0.0	0	10174	0.0
ERR1547001	1	240	0.00417	8	10177	0.00079
ERR1547002	0	240	0.0	0	10170	0.0
ERR1547131	1	335	0.00299	10	10186	0.00098
ERR1547132	1	343	0.00292	7	10164	0.00069
ERR1547136	1	349	0.00287	9	10180	0.00088
ERR1547138	2	369	0.00542	20	10127	0.00197
ERR1547145	1	342	0.00292	5	10182	0.00049
ERR1547173	1	252	0.00397	2	10201	0.0002
ERR1547175	0	240	0.0	0	10226	0.0
ERR1547182	0	256	0.0	0	10218	0.0
ERR1557980	3	461	0.00651	22	10112	0.00218
ERR1557985	5	476	0.0105	68	10157	0.00669
ERR1557988	5	498	0.01004	39	10199	0.00382
ERR1557996	7	463	0.01512	40	10235	0.00391
ERR1558020	0	362	0.0	0	10160	0.0
ERR1558032	0	320	0.0	0	10198	0.0
ERR1558034	0	311	0.0	0	10184	0.0
ERR1558037	1	444	0.00225	11	10197	0.00108
ERR1558054	4	494	0.0081	38	10195	0.00373
ERR1558058	1	508	0.00197	3	10168	0.0003
ERR1558061	2	461	0.00434	16	10177	0.00157
ERR1558077	3	593	0.00506	13	10154	0.00128
ERR1558084	1	535	0.00187	4	10138	0.00039
ERR1558764	0	265	0.0	0	10219	0.0
ERR1558771	1	336	0.00298	5	10182	0.00049
ERR1559040	2	567	0.00353	13	10048	0.00129
ERR1559043	1	583	0.00172	6	10074	0.0006
ERR1559046	1	540	0.00185	9	10034	0.0009
ERR1559052	1	578	0.00173	12	10068	0.00119
ERR1559058	1	555	0.0018	6	10069	0.0006
ERR1559059	0	538	0.0	0	10057	0.0
ERR1559061	2	568	0.00352	19	9915	0.00192
ERR1559067	1	530	0.00189	9	10035	0.0009
ERR1559071	2	538	0.00372	14	10054	0.00139
ERR1559074	0	546	0.0	0	10046	0.0
ERR1559075	1	511	0.00196	9	10062	0.00089
ERR1559076	1	490	0.00204	12	10097	0.00119
ERR1559080	3	575	0.00522	16	10047	0.00159
ERR1559081	1	531	0.00188	10	9976	0.001
ERR1559082	3	522	0.00575	27	9964	0.00271
ERR1559084	1	583	0.00172	6	9979	0.0006
ERR1559090	1	564	0.00177	5	9981	0.0005
ERR1559092	0	523	0.0	0	10008	0.0
ERR1559093	2	542	0.00369	20	10065	0.00199
ERR1559095	1	606	0.00165	5	9997	0.0005
ERR1559101	1	524	0.00191	4	10016	0.0004
ERR1559104	0	505	0.0	0	10059	0.0
ERR1559116	0	483	0.0	0	10012	0.0
ERR1559219	3	625	0.0048	25	10019	0.0025
ERR1559234	1	524	0.00191	4	10070	0.0004
ERR1559247	1	546	0.00183	7	10045	0.0007
ERR1559249	2	537	0.00372	20	10111	0.00198
ERR1559261	1	555	0.0018	13	10068	0.00129
ERR1559276	0	538	0.0	0	10013	0.0
ERR1559278	0	576	0.0	0	10085	0.0
ERR1559309	1	536	0.00187	8	10047	0.0008
ERR1559310	2	565	0.00354	19	10030	0.00189
ERR1559316	0	565	0.0	0	10082	0.0
ERR1559317	2	565	0.00354	20	10103	0.00198
ERR1559319	2	584	0.00342	11	10075	0.00109
ERR1559337	3	454	0.00661	29	10097	0.00287
ERR1559342	0	430	0.0	0	10085	0.0
ERR1559344	0	522	0.0	0	10027	0.0
ERR1559352	1	557	0.0018	10	10075	0.00099
ERR1559363	1	511	0.00196	13	10032	0.0013
ERR1559367	2	525	0.00381	12	10086	0.00119
ERR1559372	1	567	0.00176	12	10020	0.0012
ERR1559376	0	510	0.0	0	10055	0.0
ERR1559384	1	553	0.00181	15	10019	0.0015
ERR1559389	2	577	0.00347	27	10023	0.00269
ERR1559403	0	573	0.0	0	9987	0.0
ERR1559418	0	497	0.0	0	10056	0.0
ERR1559421	0	556	0.0	0	10055	0.0
ERR1559422	0	524	0.0	0	10072	0.0
ERR1559424	0	522	0.0	0	10019	0.0
ERR1559431	0	484	0.0	0	10077	0.0
ERR1559433	0	533	0.0	0	10021	0.0
ERR1559452	1	539	0.00186	9	10004	0.0009
ERR1559457	1	539	0.00186	8	10075	0.00079
ERR1559458	0	545	0.0	0	10053	0.0
ERR1559461	1	531	0.00188	6	10079	0.0006
ERR1559476	0	552	0.0	0	10084	0.0
ERR1559477	1	511	0.00196	7	10054	0.0007
ERR1559478	1	578	0.00173	5	10042	0.0005
ERR1559488	1	537	0.00186	10	10017	0.001
ERR1559495	0	546	0.0	0	10020	0.0
ERR1559522	0	497	0.0	0	10056	0.0
ERR1559554	0	546	0.0	0	10027	0.0
ERR1559560	1	534	0.00187	12	10046	0.00119
ERR1559567	0	566	0.0	0	10000	0.0
ERR1559579	2	575	0.00348	25	9980	0.00251
ERR1559580	0	589	0.0	0	9985	0.0
ERR1559583	0	568	0.0	0	10053	0.0
ERR1559589	0	524	0.0	0	10000	0.0
ERR1559590	3	542	0.00554	23	9988	0.0023
ERR1559594	2	546	0.00366	14	10006	0.0014
ERR1559598	1	547	0.00183	2	10058	0.0002
ERR1559606	1	594	0.00168	6	10065	0.0006
ERR1559612	1	559	0.00179	9	10063	0.00089
ERR1559618	1	608	0.00164	5	10099	0.0005
ERR1559621	1	561	0.00178	8	10050	0.0008
ERR1559638	1	520	0.00192	5	10043	0.0005
ERR1559644	1	568	0.00176	18	10013	0.0018
ERR1559649	0	512	0.0	0	10099	0.0
ERR1559674	0	433	0.0	0	9986	0.0
ERR1559686	0	557	0.0	0	10050	0.0
ERR1559700	1	519	0.00193	5	9996	0.0005
ERR1559723	0	519	0.0	0	10108	0.0
ERR1559733	0	493	0.0	0	9947	0.0
ERR1581950	2	258	0.00775	20	9942	0.00201
ERR1581952	0	290	0.0	0	9995	0.0
ERR1581955	0	300	0.0	0	9972	0.0
ERR1581960	1	249	0.00402	8	9987	0.0008
ERR1581961	0	269	0.0	0	9964	0.0
ERR1581962	2	271	0.00738	18	9859	0.00183
ERR1581965	0	261	0.0	0	10012	0.0
ERR1581968	0	263	0.0	0	10038	0.0
ERR1581973	1	274	0.00365	6	10042	0.0006
ERR1581977	0	262	0.0	0	10030	0.0
ERR1581978	0	258	0.0	0	10000	0.0
ERR1581979	0	275	0.0	0	10002	0.0
ERR1581981	0	273	0.0	0	10039	0.0
ERR1581986	1	265	0.00377	11	10068	0.00109
ERR1581998	0	271	0.0	0	10041	0.0
ERR1582004	1	246	0.00407	9	10039	0.0009
ERR1582010	0	251	0.0	0	9989	0.0
ERR1582023	0	140	0.0	0	10084	0.0
ERR1582032	0	148	0.0	0	10150	0.0
ERR1582083	1	110	0.00909	4	10095	0.0004
ERR1582088	0	121	0.0	0	10186	0.0
ERR1582089	2	124	0.01613	24	10170	0.00236
ERR1582090	2	132	0.01515	11	10186	0.00108
ERR1582095	1	162	0.00617	21	10162	0.00207
ERR1582110	1	124	0.00806	7	10180	0.00069
ERR1582111	2	115	0.01739	5	10164	0.00049
ERR1582120	0	141	0.0	0	10185	0.0
ERR1582133	1	142	0.00704	4	10097	0.0004
ERR1582144	1	143	0.00699	9	10030	0.0009
ERR1582145	1	165	0.00606	13	10056	0.00129
ERR1582146	0	111	0.0	0	10192	0.0
ERR1582155	2	154	0.01299	9	10109	0.00089
ERR1582176	0	113	0.0	0	10063	0.0
ERR1582226	0	172	0.0	0	10118	0.0
ERR1582252	2	151	0.01325	18	9977	0.0018
ERR1582282	0	155	0.0	0	10018	0.0
ERR1582287	0	157	0.0	0	9990	0.0
ERR1582302	0	155	0.0	0	10086	0.0
ERR1582308	2	189	0.01058	23	10124	0.00227
ERR1582327	0	169	0.0	0	10145	0.0
ERR1582393	1	213	0.00469	4	10159	0.00039
ERR1582416	3	202	0.01485	48	10174	0.00472
ERR1582418	1	208	0.00481	90	10180	0.00884
ERR1582420	2	256	0.00781	17	10157	0.00167
ERR1582422	1	266	0.00376	7	10057	0.0007
ERR1582431	1	248	0.00403	10	10191	0.00098
ERR1582436	2	245	0.00816	22	10140	0.00217
ERR1582441	1	253	0.00395	5	10171	0.00049
ERR1582451	1	207	0.00483	18	10058	0.00179
ERR1582457	2	231	0.00866	16	10107	0.00158
ERR1582459	3	223	0.01345	44	10192	0.00432
ERR1582462	1	307	0.00326	3	10138	0.0003
ERR1582465	2	196	0.0102	68	10157	0.00669
ERR1582469	1	238	0.0042	14	10037	0.00139
ERR1582470	1	270	0.0037	13	10139	0.00128
ERR1582481	0	267	0.0	0	10103	0.0
ERR1582482	2	276	0.00725	10	10152	0.00099
ERR1582491	0	243	0.0	0	10157	0.0
ERR1582494	2	218	0.00917	23	10167	0.00226
ERR1582496	2	237	0.00844	24	10175	0.00236
ERR1582535	1	278	0.0036	12	10142	0.00118
ERR1582604	0	127	0.0	0	10039	0.0
ERR1582618	0	168	0.0	0	10132	0.0
ERR1582619	0	181	0.0	0	9996	0.0
ERR1582620	1	184	0.00543	12	9986	0.0012
ERR1582627	1	141	0.00709	24	10102	0.00238
ERR1582631	0	191	0.0	0	10101	0.0
ERR1582644	1	117	0.00855	5	10071	0.0005
ERR1582662	0	162	0.0	0	10016	0.0
ERR1582681	0	167	0.0	0	10058	0.0
ERR1582705	1	182	0.00549	56	10079	0.00556
ERR1582723	0	115	0.0	0	10140	0.0
ERR1582725	1	167	0.00599	44	10146	0.00434
ERR1582734	0	124	0.0	0	10154	0.0
ERR1582747	0	181	0.0	0	10153	0.0
ERR1582752	1	148	0.00676	3	10149	0.0003
ERR1582795	0	112	0.0	0	10092	0.0
ERR1582812	1	164	0.0061	158	10095	0.01565
ERR1582841	1	157	0.00637	7	10134	0.00069
ERR1582873	0	181	0.0	0	10111	0.0
ERR1582896	0	272	0.0	0	10138	0.0
ERR1582898	0	150	0.0	0	10156	0.0
ERR1582902	0	235	0.0	0	10140	0.0
ERR1582916	1	233	0.00429	6	10099	0.00059
ERR1582923	0	148	0.0	0	10129	0.0
ERR1582935	1	172	0.00581	11	10160	0.00108
ERR1582938	0	181	0.0	0	10113	0.0
ERR1582957	1	199	0.00503	3	10119	0.0003
ERR1582966	2	192	0.01042	33	10138	0.00326
ERR1582983	0	152	0.0	0	10103	0.0
ERR1582996	1	203	0.00493	10	10081	0.00099
ERR1583011	2	198	0.0101	18	10060	0.00179
ERR1589263	2	455	0.0044	42	9825	0.00427
ERR1589266	6	416	0.01442	86	10146	0.00848
ERR1589267	0	407	0.0	0	9961	0.0
ERR1589269	2	426	0.00469	22	9593	0.00229
ERR1589279	2	451	0.00443	19	10164	0.00187
ERR1589294	3	453	0.00662	18	10076	0.00179
ERR1589297	1	489	0.00204	20	10078	0.00198
ERR1589299	3	482	0.00622	55	9697	0.00567
ERR1589308	2	337	0.00593	36	9829	0.00366
ERR1589312	6	302	0.01987	71	10034	0.00708
ERR1589314	3	366	0.0082	40	10011	0.004
ERR1589316	2	360	0.00556	63	9580	0.00658
ERR1589322	1	364	0.00275	15	9939	0.00151
ERR1589325	6	284	0.02113	79	10154	0.00778
ERR1589335	5	255	0.01961	75	10106	0.00742
ERR1589342	1	197	0.00508	14	9302	0.00151
ERR1589344	3	364	0.00824	52	8891	0.00585
ERR1589746	1	509	0.00196	10	10175	0.00098
ERR1589750	0	526	0.0	0	10162	0.0
ERR1589765	1	487	0.00205	11	10161	0.00108
ERR1589780	2	526	0.0038	6	10201	0.00059
ERR1589781	0	580	0.0	0	10196	0.0
ERR1589784	2	476	0.0042	10	10182	0.00098
ERR1589797	0	390	0.0	0	10181	0.0
ERR1589809	1	488	0.00205	4	10174	0.00039
ERR1589816	0	312	0.0	0	10195	0.0
ERR1589823	0	345	0.0	0	10153	0.0
ERR1589826	0	394	0.0	0	10168	0.0
ERR1589840	0	322	0.0	0	10195	0.0
ERR1589851	0	286	0.0	0	10196	0.0
ERR1589852	2	509	0.00393	24	10167	0.00236
ERR1589915	0	156	0.0	0	10193	0.0
ERR1589920	0	269	0.0	0	10211	0.0
ERR1590022	0	190	0.0	0	10178	0.0
ERR1590023	0	238	0.0	0	10175	0.0
ERR1590026	10	244	0.04098	86	10170	0.00846
ERR1590027	10	245	0.04082	83	10121	0.0082
ERR1590029	7	228	0.0307	72	10105	0.00713
ERR1590030	0	216	0.0	0	10181	0.0
ERR1590031	2	165	0.01212	11	10169	0.00108
ERR1590032	2	168	0.0119	14	10167	0.00138
ERR1590039	1	399	0.00251	3	10162	0.0003
ERR1590041	1	450	0.00222	10	10144	0.00099
ERR1591091	2	740	0.0027	19	10033	0.00189
ERR1591093	4	721	0.00555	34	10049	0.00338
ERR1591094	5	691	0.00724	36	10031	0.00359
ERR1591095	1	665	0.0015	10	10082	0.00099
ERR1591102	4	638	0.00627	30	9997	0.003
ERR1591104	2	573	0.00349	11	9780	0.00112
ERR1591107	5	745	0.00671	30	10053	0.00298
ERR1591115	2	664	0.00301	9	10005	0.0009
ERR1591118	2	679	0.00295	14	10079	0.00139
ERR1591121	4	717	0.00558	19	10060	0.00189
ERR1591122	2	688	0.00291	14	10070	0.00139
ERR1591124	2	721	0.00277	17	9988	0.0017
ERR1591148	1	712	0.0014	8	10073	0.00079
ERR1591155	1	787	0.00127	15	10082	0.00149
ERR1591159	2	728	0.00275	20	10041	0.00199
ERR1591161	3	697	0.0043	16	10034	0.00159
ERR1591169	4	723	0.00553	24	9906	0.00242
ERR1591172	1	755	0.00132	9	10052	0.0009
ERR1591177	1	733	0.00136	6	10029	0.0006
ERR1591178	1	737	0.00136	5	10056	0.0005
ERR1591194	2	673	0.00297	8	10028	0.0008
ERR1591200	3	706	0.00425	24	10057	0.00239
ERR1591203	2	719	0.00278	12	10079	0.00119
ERR1591210	0	687	0.0	0	10035	0.0
ERR1591211	2	695	0.00288	17	10059	0.00169
ERR1591218	2	771	0.00259	18	10018	0.0018
ERR1591223	0	707	0.0	0	9995	0.0
ERR1591225	1	690	0.00145	9	10037	0.0009
ERR1591226	1	723	0.00138	11	10004	0.0011
ERR1591228	1	712	0.0014	10	10046	0.001
ERR1591231	2	659	0.00303	12	10057	0.00119
ERR1591239	2	722	0.00277	16	10015	0.0016
ERR1591245	1	713	0.0014	11	10009	0.0011
ERR1591248	4	688	0.00581	25	9988	0.0025
ERR1591260	2	754	0.00265	14	10033	0.0014
ERR1591264	2	695	0.00288	12	9994	0.0012
ERR1591267	1	729	0.00137	5	10052	0.0005
ERR1591289	2	732	0.00273	15	10050	0.00149
ERR1591293	2	759	0.00264	10	9982	0.001
ERR1591298	2	682	0.00293	13	10089	0.00129
ERR1591301	2	699	0.00286	12	10065	0.00119
ERR1591308	1	731	0.00137	10	10037	0.001
ERR1591311	2	734	0.00272	16	10053	0.00159
ERR1591312	2	680	0.00294	15	9971	0.0015
ERR1591319	3	734	0.00409	19	10052	0.00189
ERR1591333	0	715	0.0	0	10061	0.0
ERR1591338	1	701	0.00143	14	10035	0.0014
ERR1591339	2	695	0.00288	10	10049	0.001
